Ngày,Giá_đóng_cửa_thực_tế,Giá_đóng_cửa_dự_đoán
2022-12-15,14.983406732472792,15.052119938135146
2022-12-16,15.17609972158947,15.083737022876738
2022-12-19,15.17609972158947,15.165836833119391
2022-12-20,14.64872943558593,15.327520318329332
2022-12-21,14.28362692989117,15.084021237492559
2022-12-22,14.131500885851683,14.69685047417879
2022-12-23,13.533138445963049,14.405044462084769
2022-12-26,12.610240445456844,14.001008307933805
2022-12-27,13.462146292077954,13.327787475585936
2022-12-28,13.421579347000758,13.221232072412965
2022-12-29,13.015909896228806,13.276717213988302
2022-12-30,13.086902050113896,13.193198719024656
2023-01-03,13.9793748418122,13.168526979684827
2023-01-04,14.06050873196659,13.512457713484762
2023-01-05,14.28362692989117,13.89786228597164
2023-01-06,13.9793748418122,14.145351119041441
2023-01-09,14.06050873196659,14.206965981721876
2023-01-10,13.9793748418122,14.217849729657171
2023-01-11,14.28362692989117,14.130168326497076
2023-01-12,14.28362692989117,14.258599895834921
2023-01-13,14.202493039736778,14.315270857214927
2023-01-16,14.354619083776258,14.340967202186583
2023-01-17,15.094965831435077,14.371299350261687
2023-01-18,15.206524930397368,14.712851279377935
2023-01-19,15.693328271323717,15.06791056782007
2023-01-27,15.510777018476336,15.440794172883033
2023-01-30,15.54120222728423,15.6431060180068
2023-01-31,15.987438623133384,15.741741625666616
2023-02-01,14.912414578587697,15.916385536193845
2023-02-02,14.912414578587697,15.599258151352403
2023-02-03,14.618304226778031,15.286559976637362
2023-02-06,14.800855479625412,14.972761963009832
2023-02-07,14.090933940774487,14.818604194223878
2023-02-08,14.425611237661348,14.5228263425827
2023-02-09,14.314052138699063,14.401969451010226
2023-02-10,14.06050873196659,14.382122195065019
2023-02-13,13.685264490002531,14.254502667486666
2023-02-14,13.9793748418122,13.960996144413945
2023-02-15,14.131500885851683,13.9168449562788
2023-02-16,14.425611237661348,14.017923854291437
2023-02-17,14.395186028853455,14.22370717793703
2023-02-20,15.35865097443685,14.35282301187515
2023-02-21,15.135532776512274,14.822081643640994
2023-02-22,14.28362692989117,15.130215665996072
2023-02-23,14.577737281700836,14.867984692454336
2023-02-24,14.06050873196659,14.683998719155786
2023-02-27,13.50271323715515,14.436589896082877
2023-02-28,13.50271323715515,13.993004919886587
2023-03-01,14.019941786889397,13.731704211831092
2023-03-02,13.79682358896482,13.785167608261107
2023-03-03,13.644697544925334,13.830126061439513
2023-03-06,13.86781574284991,13.785325239896773
2023-03-07,14.354619083776258,13.885171745121477
2023-03-08,14.64872943558593,14.12260439634323
2023-03-09,14.64872943558593,14.394551210701463
2023-03-10,14.64872943558593,14.6309019356966
2023-03-13,14.537170336623639,14.703801790475843
2023-03-14,14.090933940774487,14.667310066819189
2023-03-15,15.064540622627185,14.459377220869062
2023-03-16,14.912414578587697,14.729254522919653
2023-03-17,15.023973677549987,14.938106886744498
2023-03-20,14.425611237661348,15.065769404768941
2023-03-21,14.800855479625412,14.867712419629095
2023-03-22,14.689296380663121,14.823630493879316
2023-03-23,15.064540622627185,14.832701478004454
2023-03-24,15.135532776512274,14.944932814240454
2023-03-27,15.54120222728423,15.115798342227935
2023-03-28,15.399217919514047,15.40252670496702
2023-03-29,15.581769172361426,15.53225157022476
2023-03-30,15.510777018476336,15.63266531050205
2023-03-31,15.916446469248294,15.70709371447563
2023-04-03,16.281548974943053,15.854377788603303
2023-04-04,16.65679321690711,16.176740454435347
2023-04-05,16.65679321690711,16.510604258775707
2023-04-06,16.169989875980765,16.707149413228034
2023-04-07,16.65679321690711,16.643376668989657
2023-04-10,16.585801063022018,16.688505889773367
2023-04-11,16.727785370792205,16.775659465789794
2023-04-12,16.281548974943053,16.771762859523296
2023-04-13,16.098997722095675,16.645616948902607
2023-04-14,15.693328271323717,16.4463168233633
2023-04-17,15.804887370286004,16.14028933286667
2023-04-18,16.098997722095675,15.971563773751257
2023-04-19,15.764320425208806,15.994300943017004
2023-04-20,15.622336117438623,15.939867873191831
2023-04-21,16.02800556821058,15.824414641857146
2023-04-24,15.916446469248294,15.970165390074252
2023-04-25,15.622336117438623,16.0237446218729
2023-04-26,15.804887370286004,15.894895089864729
2023-04-27,15.652761326246521,15.824340602755544
2023-04-28,15.957013414325486,15.785835493206976
2023-05-04,16.098997722095675,15.882535336613653
2023-05-05,15.875879524171097,16.01665955752134
2023-05-08,16.504667172867627,16.02947190463543
2023-05-09,16.474241964059733,16.271609621345995
2023-05-10,16.65679321690711,16.45496029138565
2023-05-11,16.585801063022018,16.646746642291543
2023-05-12,17.214588711718555,16.74562466830015
2023-05-15,16.95090356871678,16.998831230700013
2023-05-16,16.95090356871678,17.132255662679672
2023-05-17,16.616226271829916,17.157926929891108
2023-05-18,16.87991141483169,16.98967307150364
2023-05-19,16.95090356871678,16.98448555767536
2023-05-22,16.95090356871678,17.043375303745268
2023-05-23,16.920478359908884,17.08585464119911
2023-05-24,16.808919260946595,17.09752415895462
2023-05-25,16.65679321690711,17.043272604346274
2023-05-26,16.697360161984307,16.906148605644702
2023-05-29,17.32614781068084,16.84506395846605
2023-05-30,17.285580865603645,17.088395854234694
2023-05-31,17.14359655783346,17.262300567924974
2023-06-01,17.366714755758036,17.292096529603004
2023-06-02,17.843376360415082,17.378848861455914
2023-06-05,17.843376360415082,17.68618039548397
2023-06-06,18.624290053151103,17.896255598664283
2023-06-07,18.593864844343205,18.3028138589859
2023-06-08,17.99550240445457,18.611341960430142
2023-06-09,18.70542394330549,18.502179664373397
2023-06-12,18.776416097190584,18.636676469147204
