Ngày,Giá_đóng_cửa_thực_tế,Giá_đóng_cửa_dự_đoán
2024-05-29,12.375443786707482,12.474773979387068
2024-05-30,12.313313184123245,12.43033736416078
2024-05-31,12.313313184123245,12.356439467991338
2024-06-03,12.499704004343531,12.315277058582241
2024-06-04,12.541124076888886,12.438980960852293
2024-06-05,12.623964221979584,12.54389427680235
2024-06-06,12.52041453438242,12.629627102678969
2024-06-07,12.52041453438242,12.600015591965645
2024-06-10,12.551479341908324,12.554265059502798
2024-06-11,12.354733256668595,12.563774987286935
2024-06-12,12.665384294524934,12.442509443789591
2024-06-13,12.634319486999024,12.586974260616843
2024-06-14,12.406508594233388,12.661883971629608
2024-06-17,12.354733256668595,12.419508408042192
2024-06-18,12.416863859252832,12.363935075588559
2024-06-20,12.126923351435382,12.39620983338182
2024-06-21,12.147632893941847,12.230362921064327
2024-06-24,11.919822001176207,12.145211847651296
2024-06-25,11.992307868779891,11.973640323156019
2024-06-26,11.971597338741002,11.933475855610254
2024-06-27,11.981952603760446,11.98395086791703
2024-06-28,11.857692386124393,12.038550171143896
2024-07-01,11.992307868779891,11.906369147942229
2024-07-02,12.09585755637705,11.970400252171174
2024-07-03,12.15798815896129,12.090487322526087
2024-07-05,12.147632893941847,12.18021447140498
2024-07-08,12.075148013870589,12.18492106240629
2024-07-09,12.189052966487196,12.144486071750691
2024-07-10,12.178697701467751,12.194687640320268
2024-07-11,12.137277628922401,12.205362533345266
2024-07-12,12.147632893941847,12.199725357449267
2024-07-15,12.044083206344684,12.193981578654387
2024-07-16,12.033727941325239,12.096268339319892
2024-07-17,11.754141710994809,12.069122568260838
2024-07-18,11.847337121104951,11.820623544320881
2024-07-19,11.733432168488344,11.851041148187392
2024-07-22,11.754141710994809,11.798546887135018
2024-07-23,11.547041348268058,11.765212306686095
2024-07-24,11.57810615579396,11.603375233203764
2024-07-25,11.59881668583285,11.58278517534751
2024-07-26,11.733432168488344,11.61812549664046
2024-07-29,11.692012095942996,11.723836508940025
2024-07-30,11.640236758378201,11.75167118297918
2024-07-31,11.754141710994809,11.712864077002052
2024-08-01,11.381361058086659,11.778085336882896
2024-08-02,11.443491660670896,11.520209273703983
2024-08-05,11.060354755210875,11.42752644993007
2024-08-06,11.329585720521864,11.106373899618063
2024-08-07,11.381361058086659,11.230324594900594
2024-08-08,11.495266010703265,11.42764108455421
2024-08-09,11.51597654074215,11.536176343517297
2024-08-12,11.547041348268058,11.581181385844815
2024-08-13,11.547041348268058,11.592885069859705
2024-08-14,11.536686083248615,11.577626617261217
2024-08-15,11.51597654074215,11.580747672680872
2024-08-16,11.836981856085506,11.567690277881553
2024-08-19,12.033727941325239,11.78005055402221
2024-08-20,12.168343423980732,12.034208293484994
2024-08-21,12.24082830405199,12.211379755877346
2024-08-22,12.106212821396495,12.299321123660762
2024-08-23,12.26153883409088,12.235257709991572
2024-08-26,12.251183569071435,12.264974910907727
2024-08-27,12.365088521688039,12.302347806308633
2024-08-28,12.19940823150664,12.379301591399612
2024-08-29,12.271893111577896,12.284888660989397
2024-08-30,12.251183569071435,12.28372077512117
2024-09-03,12.075148013870589,12.308881614806184
2024-09-04,12.19940823150664,12.182841940799676
2024-09-05,12.209763496526085,12.21130235925213
2024-09-06,12.271893111577896,12.256198790749453
2024-09-09,12.302958906636228,12.326982750528446
2024-09-10,12.147632893941847,12.320106315932948
2024-09-11,12.126923351435382,12.204067965265011
2024-09-12,12.09585755637705,12.118873630059113
2024-09-13,12.075148013870589,12.118389536073096
2024-09-16,11.899112458669745,12.11064476245366
2024-09-17,12.178697701467751,11.981552302692194
2024-09-18,12.168343423980732,12.12390112499233
2024-09-19,12.313313184123245,12.212665927153921
2024-09-20,12.24082830405199,12.323594822783166
2024-09-23,12.271893111577896,12.323494426217438
2024-09-24,12.375443786707482,12.32407727391629
2024-09-25,12.427219124272277,12.383275104931899
2024-09-26,12.468639196817627,12.474934613892232
2024-09-27,12.510059269362975,12.482179960231976
2024-09-30,12.489348739324086,12.573863564368084
2024-10-01,12.551479341908324,12.536164836476589
2024-10-02,12.406508594233388,12.555950626571759
2024-10-03,12.220118761545528,12.474390281966778
2024-10-04,12.178697701467751,12.30032125599462
2024-10-07,12.085503278890034,12.19102699899463
2024-10-08,12.147632893941847,12.121728908388405
2024-10-09,12.302958906636228,12.149032758403678
2024-10-10,12.19940823150664,12.27450053706396
2024-10-11,12.354733256668595,12.273047159870645
2024-10-14,12.323668449142689,12.332408363479574
2024-10-15,12.044083206344684,12.353654284718845
2024-10-16,12.033727941325239,12.159906984246447
2024-10-17,12.023372676305797,12.075680106855742
2024-10-18,11.940532531215094,12.054155813320591
2024-10-21,11.909467723689188,11.995158045279595
2024-10-22,11.805917048559602,11.949856924352787
2024-10-23,11.733432168488344,11.85951498341322
2024-10-24,11.629881493358758,11.734957162716853
2024-10-25,11.588461420813408,11.680895254925446
2024-10-28,11.588461420813408,11.642117720300405
2024-10-29,11.660946300884662,11.607380873637084
2024-10-30,11.57810615579396,11.65592352586242
2024-10-31,11.588461420813408,11.639876138796524
2024-11-01,11.484911733216245,11.604259088060587
2024-11-04,11.412425865612564,11.540405046865743
2024-11-05,11.443491660670896,11.457714784548301
2024-11-06,11.68165683092355,11.459993969129528
2024-11-07,11.692012095942996,11.616201898441119
2024-11-08,11.59881668583285,11.727250722331604
2024-11-11,11.59881668583285,11.693837284943783
2024-11-12,11.474556468196802,11.644716713578276
2024-11-13,11.453845938157913,11.552685919863961
2024-11-14,11.267456105470053,11.490673334223771
