Ngày,Giá_đóng_cửa_thực_tế,Giá_đóng_cửa_dự_đoán
2025-06-15,63991.031411659074,59995.937286894216
2025-06-16,64349.463913506814,62748.79816146736
2025-06-17,65783.18275442833,64280.550237780306
2025-06-18,66589.64750873367,65576.08191640675
2025-06-19,64528.67458119597,66488.70074287534
2025-06-22,67306.51251242914,65535.03651074272
2025-06-23,64170.24207934824,67402.70190848307
2025-06-24,62736.523238426715,65290.96403389647
2025-06-25,63632.59890981134,63709.43178906433
2025-06-26,63184.5592130408,63507.545209054624
2025-06-29,63005.34482319516,63315.061236031244
2025-06-30,61750.840372119266,63051.90241229683
2025-07-01,61750.840372119266,62307.53979427725
2025-07-02,61571.62598227364,61833.17158109924
2025-07-03,61750.840372119266,61715.05647163738
2025-07-06,61840.44756704208,61598.305286494855
2025-07-07,62915.74135042882,61593.79979391883
2025-07-08,63184.5592130408,62175.10041032571
2025-07-09,63542.99171488853,62689.677996349135
2025-07-10,63094.95201811798,63130.18135592774
2025-07-13,63363.777325042895,63010.04061628864
2025-07-14,62915.74135042882,63137.877522946575
2025-07-15,62646.9160435039,63036.598469394165
2025-07-16,62915.74135042882,62722.399903466714
2025-07-17,63274.17385227656,62759.02452472576
2025-07-20,62736.523238426715,63034.440252514425
2025-07-21,63094.95201811798,62870.105173026684
2025-07-22,64080.634884425424,62851.76401251282
2025-07-23,64170.24207934824,63614.33029372515
2025-07-24,63811.81702181344,64259.375650327616
2025-07-27,63991.031411659074,64212.74196068372
2025-07-28,63184.5592130408,64063.912159461725
2025-07-29,63094.95201811798,63997.41992815302
2025-07-30,62915.74135042882,63397.51666079121
2025-07-31,62826.134155506,63375.27155848122
2025-08-03,63184.5592130408,63126.315471425856
2025-08-04,63005.34482319516,63383.716594838304
2025-08-05,64349.463913506814,63468.48369330963
2025-08-06,64170.24207934824,63903.85300112993
2025-08-07,65155.92494565568,64147.65784926186
2025-08-10,65335.146779814255,64969.28291285978
2025-08-11,65424.753974737076,65359.9250787121
2025-08-12,64976.71055581005,65516.92246633963
2025-08-13,64707.896415354546,65177.189911287154
2025-08-14,64707.896415354546,64806.147251967894
2025-08-17,64976.71055581005,65043.0760063891
2025-08-18,64887.10336088723,65121.11187439873
2025-08-19,63453.38451996571,65122.42792018661
2025-08-20,64349.463913506814,64073.687973462525
2025-08-21,63184.5592130408,64013.87909408404
2025-08-24,63811.81702181344,63589.04920145861
2025-08-25,64528.67458119597,63821.46386972122
2025-08-26,63991.031411659074,64137.44253489533
2025-08-27,64092.795169621604,64100.82405190955
2025-08-28,63044.63590692056,64051.68103615519
2025-09-02,63044.63590692056,63496.52946385443
2025-09-03,63425.78472972094,63092.19772096796
2025-09-04,63044.63590692056,63131.51458888075
2025-09-07,61901.189438519425,63223.65498119721
2025-09-08,61424.75341001895,62557.3896139199
2025-09-09,61234.17899861876,61805.41676470717
2025-09-10,61329.46620431885,61401.30722731288
2025-09-11,61805.902232819324,61264.06157539535
2025-09-14,62472.91267271999,61488.10486658004
2025-09-15,61996.47664421952,62033.363997687986
2025-09-16,63235.21031832075,62160.34891201683
2025-09-17,62282.338261319805,62786.83826854117
2025-09-18,61805.902232819324,62590.43930482979
2025-09-21,61138.891792918665,62157.43814283487
2025-09-22,60948.31738151848,61472.90159135891
2025-09-23,60948.31738151848,61067.96215941928
2025-09-24,61234.17899861876,60891.20567015381
2025-09-25,60853.030175818385,61148.54786614292
2025-09-28,60853.030175818385,61113.59776583039
2025-09-29,59804.870913117345,61010.37042434387
2025-09-30,59995.445324517525,60474.26959694634
2025-10-01,59709.583707417245,60151.38537434983
2025-10-02,59519.00929601706,59961.31128741004
2025-10-05,60186.01973591772,59734.308120857284
2025-10-06,60281.30694161781,59935.072624514265
2025-10-07,60281.30694161781,60157.767950890106
2025-10-08,60281.30694161781,60381.398750111424
2025-10-09,60281.30694161781,60388.87025632879
2025-10-12,59995.445324517525,60349.20227918528
2025-10-13,59423.72209031696,60119.22327775396
2025-10-14,58470.85003331602,59831.3308957282
2025-10-15,58184.98841621573,59224.4594605567
2025-10-16,58089.70121051563,58676.0734930479
2025-10-19,56565.10591931412,58394.68277006373
2025-10-20,55612.23386231317,57765.03834108151
2025-10-21,58470.85003331602,57014.276573183844
2025-10-22,59233.147678916765,57596.994516887455
2025-10-23,59042.573267516585,58837.89065284261
2025-10-26,58756.7116504163,59451.43070808848
2025-10-27,59423.72209031696,59391.084115972044
2025-10-28,59614.29650171715,59435.56695466411
2025-10-29,59137.86047321668,59792.06804462013
2025-10-30,60948.31738151848,59722.68714191322
2025-11-02,60853.030175818385,60467.45488596826
2025-11-03,59900.15811881743,61179.9181254877
2025-11-04,62282.338261319805,60806.60184975132
2025-11-05,61424.75341001895,61702.62769593173
2025-11-06,62187.05105561971,61884.37705667042
2025-11-09,60567.1685587181,61995.62466600413
2025-11-10,60471.881353018,61453.76122766602
2025-11-11,61234.17899861876,61066.304825637904
2025-11-12,62187.05105561971,61092.21816005067
2025-11-13,62091.76384991961,61840.972098763574
2025-11-16,62282.338261319805,62215.43500394573
2025-11-17,61710.61502711924,62355.565644297494
2025-11-18,61520.040615719045,62152.08925151232
2025-11-19,61424.75341001895,61862.74087106825
2025-11-20,61234.17899861876,61578.875196303896
2025-11-23,60376.59414731791,61223.967602087294
2025-11-24,60186.01973591772,60834.8538662778
2025-11-25,61329.46620431885,60524.97296176449
2025-11-26,62282.338261319805,60814.975682138545
2025-11-27,62663.48708412018,61662.07826274746
