Ngày,Giá_đóng_cửa_thực_tế,Giá_đóng_cửa_dự_đoán
2022-10-26,65.57,65.36608608901501
2022-10-27,67.73,65.180008097291
2022-10-28,67.3,65.3843840289116
2022-10-31,67.73,65.72900251865387
2022-11-01,69.19,66.09654809594154
2022-11-02,67.56,66.88124797046184
2022-11-03,69.02,67.39237209081651
2022-11-04,69.02,67.6649420517683
2022-11-07,70.92,68.04615017414093
2022-11-08,71.09,68.55746795654298
2022-11-09,69.8,69.05630390763284
2022-11-10,67.64,69.4385178232193
2022-11-11,67.64,69.38729108810425
2022-11-14,68.16,68.98211260199547
2022-11-15,66.43,68.61461075484753
2022-11-16,64.28,68.11488145947457
2022-11-17,65.57,67.48481760621071
2022-11-18,66.43,66.88142913818359
2022-11-21,67.21,66.41371655225754
2022-11-22,68.59,66.14741874277593
2022-11-23,68.5,66.29644481182099
2022-11-24,70.06,66.52130519032478
2022-11-25,70.92,67.17545810341835
2022-11-28,70.49,68.07553682804108
2022-11-29,71.61,68.92530090332032
2022-11-30,71.44,69.60600425839425
2022-12-01,71.09,70.09564438581467
2022-12-02,72.47,70.37880328774453
2022-12-05,73.34,70.69192358255387
2022-12-06,71.18,71.12913127243519
2022-12-07,71.18,71.32682898700237
2022-12-08,69.88,71.35080559790134
2022-12-09,69.02,71.15912390112878
2022-12-12,67.73,70.77840930461883
2022-12-13,67.3,70.29331086456776
2022-12-14,66.86,69.64694816350938
2022-12-15,66.95,68.99322005748749
2022-12-16,67.3,68.26692490816117
2022-12-19,66.43,67.7142634022236
2022-12-20,67.9,67.22635998606683
2022-12-21,68.76,67.02882469773293
2022-12-22,67.62,67.14968230962754
2022-12-23,66.92,67.29287352859974
2022-12-26,66.75,67.28383388400079
2022-12-27,67.27,67.17394629001618
2022-12-28,67.62,67.09394512295724
2022-12-29,67.62,67.04322440803051
2022-12-30,66.83,67.0922833776474
2023-01-03,68.94,67.11312391281129
2023-01-04,69.64,67.25500947475433
2023-01-05,71.31,67.59219384074211
2023-01-06,70.08,68.33013370156289
2023-01-09,70.87,68.94879023551941
2023-01-10,71.14,69.37634605884553
2023-01-11,69.73,69.79115767002106
2023-01-12,70.26,70.05566254377365
2023-01-13,70.79,70.03974477291108
2023-01-16,69.73,70.10071708202362
2023-01-17,71.05,70.00853394746781
2023-01-18,71.4,70.06542061209679
2023-01-19,71.4,70.22076256275177
2023-01-27,70.26,70.5150788974762
2023-01-30,69.73,70.69872049570084
2023-01-31,67.71,70.54845124125481
2023-02-01,67.8,70.3830888414383
2023-02-02,67.36,69.70303519129753
2023-02-03,66.75,68.85673204421998
2023-02-06,67.98,68.06910225033761
2023-02-07,66.83,67.51730285286904
2023-02-08,66.57,67.11552282333375
2023-02-09,65.87,66.80996159553528
2023-02-10,66.66,66.52099283218384
2023-02-13,66.13,66.26848251104356
2023-02-14,65.6,66.09767258524896
2023-02-15,66.75,65.89576428294183
2023-02-16,67.18,65.82439669489861
2023-02-17,66.75,65.86048030734062
2023-02-20,68.06,65.94414231181145
2023-02-21,67.8,66.23176168799401
2023-02-22,66.31,66.56897104263307
2023-02-23,66.48,66.73468328356743
2023-02-24,65.6,66.84564538955689
2023-02-27,66.04,66.71994622647763
2023-02-28,66.31,66.41229219913482
2023-03-01,67.54,66.15297247052193
2023-03-02,67.18,66.13533672988414
2023-03-03,66.75,66.23263004362583
2023-03-06,65.87,66.22538958191872
2023-03-07,66.57,66.1858700299263
2023-03-08,67.18,66.20686049699783
2023-03-09,67.18,66.26232280850411
2023-03-10,67.54,66.42413681983948
2023-03-13,67.54,66.62995584607124
2023-03-14,67.27,66.87618152141572
2023-03-15,67.71,66.99906321406365
2023-03-16,67.1,67.1314655828476
2023-03-17,65.43,67.1346016585827
2023-03-20,65.25,67.0015870678425
2023-03-21,65.34,66.59199183762074
2023-03-22,65.34,66.09893451213837
2023-03-23,66.13,65.61622873544694
2023-03-24,65.87,65.33779268860818
2023-03-27,65.52,65.21529832005501
2023-03-28,65.34,65.2002301633358
2023-03-29,65.78,65.25270633101464
2023-03-30,65.87,65.24564078986646
2023-03-31,65.34,65.25261887073518
2023-04-03,65.34,65.27748257875443
2023-04-04,65.16,65.24456003069878
2023-04-05,65.43,65.269942253232
2023-04-06,65.25,65.21056297063828
2023-04-07,65.6,65.12209065079689
2023-04-10,65.34,65.05454632639885
2023-04-11,65.34,65.0219861137867
2023-04-12,65.25,64.9841907787323
2023-04-13,64.55,64.96857287168503
2023-04-14,63.93999999999999,64.89689292550088
2023-04-17,62.97,64.75385788559915
2023-04-18,64.11,64.45384413838387
2023-04-19,63.23,64.111143527627
2023-04-20,63.13999999999999,63.80503879666329
2023-04-21,62.27,63.52207355678082
2023-04-24,61.92,63.23337342143059
2023-04-25,61.38999999999999,62.88813646256924
2023-04-26,62.35,62.551308184862144
2023-04-27,61.04,62.244609973430634
2023-04-28,61.48,62.00359443187714
