Ngày,Giá_đóng_cửa_thực_tế,Giá_đóng_cửa_dự_đoán
2025-03-03,392.8624912506931,409.5846903582969
2025-03-04,392.9863079961607,407.2282408383082
2025-03-05,405.7916694528005,404.21232089037676
2025-03-06,401.53013831226593,402.68150922622607
2025-03-07,397.8360557387881,402.0931096512438
2025-03-10,384.2671207500772,401.51202681009147
2025-03-11,384.5664210598827,399.3951426696838
2025-03-12,387.4762253834333,396.8464454441943
2025-03-13,382.83282833038817,394.87034029423796
2025-03-14,392.93473615306,393.2720218022015
2025-03-17,393.0791942992037,392.48349173684727
2025-03-18,387.73417957470633,392.5068675483667
2025-03-19,392.1711626209889,392.6276251038395
2025-03-20,391.15995559798296,393.0563563554744
2025-03-21,395.72075538973303,393.6056984086084
2025-03-24,397.5987112896014,393.2838250146548
2025-03-25,399.7450053982608,394.3445208065971
2025-03-26,394.38966997342527,396.15141862491794
2025-03-27,395.01907440110074,397.7148516009289
2025-03-28,382.8637904314026,398.87181799959524
2025-03-31,379.3451914222628,398.3835255995058
2025-04-01,386.361779698456,395.49123539196023
2025-04-02,386.3102395139454,393.25699000232754
2025-04-03,376.992514965431,391.8081718797487
2025-04-04,363.29979488984253,389.4021404815147
2025-04-07,361.2567394431543,384.9894581419487
2025-04-08,357.85160482055386,379.3175009192186
2025-04-09,394.9262197566477,374.9019044650327
2025-04-10,385.4950624801838,372.33251492925643
2025-04-11,392.82124010793063,372.3424103400521
2025-04-14,392.16084192065085,374.9109193519864
2025-04-15,390.0146111291714,379.09900521728514
2025-04-16,375.4447581592026,383.3563589581537
2025-04-17,371.49275305304167,385.393702444835
2025-04-21,362.5568627584477,385.64488235318896
2025-04-22,370.5021874307119,383.74028831811415
2025-04-23,378.3133429985806,381.51348545143156
2025-04-24,391.63458117917656,380.58191219146096
2025-04-25,396.3295500753223,381.040769937404
2025-04-28,395.6175800449418,383.1948666925623
2025-04-29,398.58934022911103,386.2196547734738
2025-04-30,399.848180743052,389.68026022646285
2025-05-01,430.94834486838283,391.8544413111599
2025-05-02,441.14310733550775,396.88489498529447
2025-05-05,442.0614597140607,404.7496291176702
2025-05-06,439.11034093056765,413.50905933292
2025-05-07,439.1516237319202,421.6034215043744
2025-05-08,444.12518822001516,427.9959617026519
2025-05-09,444.70298914600005,433.3949984640723
2025-05-12,455.5684705007429,437.99902702044375
2025-05-13,455.4446537552754,442.0421618894685
2025-05-14,459.36569676042194,445.5760185401697
2025-05-15,460.4201177587701,448.94502854873855
2025-05-16,461.59860877130563,451.9731081116308
2025-05-19,466.35382396421033,454.3622837677467
2025-05-20,465.630235231302,456.6494025176055
2025-05-21,459.84120878213537,459.03138722901184
2025-05-22,462.2085115075446,460.57031229142086
2025-05-23,457.370572418985,461.85786876179543
2025-05-27,468.235262308978,462.27649495410094
2025-05-28,464.7928971845444,462.9925914510249
2025-05-29,466.15744573047607,464.0170809411787
2025-05-30,467.8941093432,465.15207617350205
2025-06-02,469.55849639496716,465.1589736102643
2025-06-03,470.5922443340491,465.886013760653
2025-06-04,471.52259531820977,467.00562079059495
2025-06-05,475.4611771822131,468.42712170921874
2025-06-06,478.25232511046516,469.79268839902284
2025-06-09,480.70232007293936,471.7565500746049
2025-06-10,478.81056102783367,473.70389144572295
2025-06-11,480.56792935841383,475.38648864834977
2025-06-12,487.02887772161813,476.8667540509996
2025-06-13,482.9868989026937,478.5435020595332
2025-06-16,487.3080115095974,480.0629298082981
2025-06-17,486.17086661559426,481.60321758617687
2025-06-18,488.4450930864205,482.83878122016733
2025-06-20,485.50926540189477,483.88287284823207
2025-06-23,494.399504009717,483.8387418318658
2025-06-24,498.64821342130386,484.39051580799196
2025-06-25,500.88112543218756,486.09154111674036
2025-06-26,506.23598597817323,488.5867360364024
2025-06-27,504.6750275399172,491.2861076631389
2025-06-30,506.1946398596407,493.2262790544008
2025-07-01,500.65372178025893,495.2259906292638
2025-07-02,499.66131995970954,496.9307057522072
2025-07-03,507.67290606083174,497.98054175009827
2025-07-07,506.5150881075624,499.3399028433017
2025-07-08,505.37794321355926,500.64016401482496
2025-07-09,512.5005244490533,501.75943560711283
2025-07-10,510.40200315269516,502.98411848219877
2025-07-11,512.304114556729,504.1480032824807
2025-07-14,511.9939553505554,505.1086128643836
2025-07-15,514.8884685751387,506.23432066665936
2025-07-16,514.6817063238864,507.37600368721115
2025-07-17,520.9669495126227,508.3756078964021
2025-07-18,519.261248000913,509.590982376587
2025-07-21,519.2715687012511,510.8101514952338
2025-07-22,514.3199119574322,511.99692991540746
2025-07-23,514.9401670525993,512.8562373257749
2025-07-24,520.119259106937,512.9706844603801
2025-07-25,523.0448294083045,513.3973821212371
2025-07-28,521.7939352004521,514.109516260872
2025-07-29,521.866306737179,515.0564567583707
