Ngày,Giá_đóng_cửa_thực_tế,Giá_đóng_cửa_dự_đoán
2025-07-11,121.33,123.97404368996621
2025-07-14,122.41,124.49050097107887
2025-07-15,123.90000000000002,127.34579717159272
2025-07-16,122.71000000000001,127.32053451061249
2025-07-17,122.71000000000001,126.09843544483185
2025-07-18,120.24,124.31497364759446
2025-07-21,119.55000000000001,123.75930215120316
2025-07-22,119.64000000000001,122.31192651748658
2025-07-23,119.64000000000001,122.61600617408753
2025-07-24,119.05000000000001,122.54302812695504
2025-07-25,120.14,122.80654658317566
2025-07-28,120.34000000000002,123.42508927822114
2025-07-29,112.71999999999998,120.02752898931504
2025-07-30,112.71999999999998,114.55381863713265
2025-07-31,109.76,114.1492681646347
2025-08-01,107.78,111.46440572142602
2025-08-04,112.23000000000002,113.48002173900605
2025-08-05,113.71,115.71216338157654
2025-08-06,116.08999999999999,117.63715673923492
2025-08-07,115.49000000000001,118.7764206814766
2025-08-08,116.68000000000004,118.98622922182084
2025-08-11,116.68000000000004,119.67543065190316
