Ngày,Giá_đóng_cửa_thực_tế,Giá_đóng_cửa_dự_đoán
2024-11-13,117.99000000000001,110.22360967159271
2024-11-14,116.45000000000002,110.4948374581337
2024-11-15,114.65000000000002,110.79727231740952
2024-11-18,114.74000000000001,110.9918042254448
2024-11-19,111.31,110.93370744943618
2024-11-20,113.37000000000002,110.81346245288849
2024-11-21,113.88,110.59809454441071
2024-11-22,114.65000000000002,110.169314057827
2024-11-25,114.65000000000002,109.76387239456177
2024-11-26,115.77,109.38388131141663
2024-11-27,118.93000000000002,109.22959792375565
2024-11-28,119.36,109.59658997058868
2024-11-29,123.56,109.98616999387741
2024-12-02,122.61000000000001,110.87536039113999
2024-12-03,125.01999999999998,111.73733258962632
2024-12-04,123.73000000000002,112.52301561832428
2024-12-05,128.04,113.27647480249405
2024-12-06,128.9,114.03592511892319
2024-12-09,126.74,114.91360253095627
2024-12-10,128.9,115.68852342128754
2024-12-11,129.76,116.34919044733047
2024-12-12,129.50000000000003,117.07087942361832
2024-12-13,128.9,117.73296993017196
2024-12-16,129.25,118.2503816318512
2024-12-17,127.61000000000001,118.66186135530472
2024-12-18,128.21,119.0609833908081
2024-12-19,127.69000000000001,119.24451852083206
2024-12-20,128.9,119.37494687795639
2024-12-23,129.16,119.45815009593964
2024-12-24,129.68,119.47787546873093
2024-12-25,130.02,119.50629815101624
2024-12-26,129.16,119.58424544095993
2024-12-27,128.99,119.65030432224273
2024-12-30,129.76,119.68718967437745
2024-12-31,131.49,119.70517871379853
2025-01-02,131.06,119.89667594909668
2025-01-03,128.47,120.11204385757446
2025-01-06,128.73,120.29385829687119
2025-01-07,129.42,120.35279977560043
2025-01-08,127.87,120.38693202257157
2025-01-09,128.3,120.36207586288452
2025-01-10,127.00000000000001,120.18850509643555
2025-01-13,127.26,119.97864339828492
2025-01-14,125.11000000000001,119.75540724039078
2025-01-15,125.45,119.47347988605499
2025-01-16,126.31000000000002,119.15083473205567
2025-01-17,128.47,118.89493673563004
2025-01-20,129.33,118.77965045690537
2025-01-21,129.25,118.74562770843507
2025-01-22,129.07,118.82299622058869
2025-01-23,133.04,118.95370614528656
2025-01-24,132.26,119.45509978055954
2025-02-03,125.45,119.93360822916031
2025-02-04,126.05,120.46462903022767
2025-02-05,126.14,120.49356791973115
2025-02-06,126.31000000000002,120.31098699092865
2025-02-07,125.97,119.95574256896973
2025-02-10,122.43000000000002,119.56325301408768
2025-02-11,125.37,119.22627919912338
2025-02-12,125.01999999999998,118.79141372442245
2025-02-13,123.38000000000001,118.27526907682419
2025-02-14,124.93000000000002,117.78771918058395
2025-02-17,123.81000000000002,117.40702417850494
2025-02-18,124.07000000000001,117.06984700918198
2025-02-19,124.16,116.74588787317276
2025-02-20,123.30000000000001,116.5462408208847
2025-02-21,122.43000000000002,116.41947284221649
2025-02-24,121.14000000000001,116.35455587387085
2025-02-25,119.85,116.33029413461685
2025-02-26,122.26,116.17801300525666
2025-02-27,121.83000000000001,115.86414337396621
2025-02-28,120.97,115.56759014844894
2025-03-03,121.14000000000001,115.30609208583832
2025-03-04,120.71000000000001,115.00240581512452
2025-03-05,119.93000000000002,114.73108417272567
2025-03-06,122.09,114.44917246103287
2025-03-07,121.92000000000002,114.44472995042801
2025-03-10,120.11000000000001,114.40926807880402
2025-03-11,118.55,114.42645934343338
2025-03-12,117.17,114.34406954288482
2025-03-13,117.69,114.17821059942246
2025-03-14,113.29,113.83721662521363
2025-03-17,112.09,113.82668912649154
2025-03-18,112.09,113.26923225879669
2025-03-19,107.43,112.479028506279
2025-03-20,107.78000000000002,111.98500255584717
2025-03-21,110.36000000000001,110.98742428541183
2025-03-24,111.22000000000001,109.9026382803917
2025-03-25,109.07,108.90103985071183
2025-03-26,106.05000000000001,108.05136276960373
2025-03-27,108.81,107.35452995300294
2025-03-28,106.91,106.60124283790589
2025-03-31,104.33,105.79195506095887
2025-04-01,103.90000000000002,105.03008013486863
2025-04-02,105.19,104.37739085674286
2025-04-03,97.86000000000001,103.67864963769912
2025-04-04,97.43000000000002,103.03611243486405
2025-04-08,90.62000000000002,102.54130435228348
2025-04-09,90.79,101.47810519456864
2025-04-10,97.08000000000001,100.03485238313675
2025-04-11,102.17000000000002,98.28231323480607
2025-04-14,102.17000000000002,97.73289668560028
2025-04-15,100.02,97.28561095237733
2025-04-16,93.03,96.88764647245408
2025-04-17,94.33,96.76740147590637
2025-04-18,96.22,96.1049511885643
2025-04-21,96.31000000000002,95.49174394130706
2025-04-22,95.19000000000001,94.82117512226105
2025-04-23,95.19000000000001,94.31278922557831
2025-04-24,96.57000000000001,93.81568167448044
2025-04-25,96.91,93.61084126472474
2025-04-28,94.41,93.45457126140595
2025-04-29,94.33,93.25425157546998
2025-05-05,93.64,92.99459934473037
2025-05-06,94.58000000000001,92.88577347755432
2025-05-07,94.58000000000001,92.81754026889801
2025-05-08,98.55000000000001,92.72620287656784
2025-05-09,100.02,93.18365632772446
2025-05-12,102.0,93.74918479919434
2025-05-13,103.03,94.50774348497391
2025-05-14,108.9,95.39271036863327
2025-05-15,107.78000000000002,96.66151642560959
2025-05-16,104.33,97.88137665271759
2025-05-19,101.91,98.8898578453064
2025-05-20,102.78000000000002,99.57699222326279
2025-05-21,102.0,99.9074274134636
2025-05-22,100.71,99.97785059213639
2025-05-23,100.96000000000001,99.84445013284683
2025-05-26,101.14,99.54373596429825
2025-05-27,102.6,99.18164006471635
2025-05-28,102.09000000000002,98.99547697067261
2025-05-29,100.96000000000001,98.84837355613709
2025-05-30,100.45,98.68304646253586
2025-06-02,100.1,98.55984500646592
2025-06-03,101.22,98.37080366611481
2025-06-04,100.96000000000001,98.25012067556382
2025-06-05,100.71,98.16519676685334
2025-06-06,99.15,98.06869730234146
2025-06-09,100.19000000000001,98.06689839839936
2025-06-10,99.76,97.98358568191529
2025-06-11,101.65,97.91727651834488
2025-06-12,101.74000000000001,98.02291128635407
2025-06-13,100.35000000000001,98.15441898584366
2025-06-16,103.48000000000002,98.31262867689134
2025-06-17,103.31,98.63458555459977
2025-06-18,101.74000000000001,98.88275608539581
2025-06-19,100.87000000000002,99.14107869148255
2025-06-20,100.96000000000001,99.22916241407394
2025-06-23,100.79000000000002,99.17524222373963
2025-06-24,101.31,99.03935458421708
2025-06-25,101.83,98.90984914302827
2025-06-26,101.74000000000001,98.9431054019928
2025-06-27,102.0,98.9371924829483
2025-06-30,102.79000000000002,98.98978304862976
2025-07-01,103.31,99.18145235300064
2025-07-02,103.13000000000001,99.3325759267807
2025-07-03,102.61,99.40553321361541
2025-07-04,106.53,99.58048053264618
2025-07-07,107.66000000000001,100.19346878290176
2025-07-08,108.27,100.73939702272415
2025-07-09,106.79000000000002,101.39056896448136
2025-07-10,107.74000000000001,102.14506056308747
2025-07-11,110.09,102.55525758981705
2025-07-14,110.53000000000002,103.18233986139298
2025-07-15,109.57,103.63042336940765
2025-07-16,109.83000000000001,103.984166097641
2025-07-17,110.44000000000001,104.23443274259567
2025-07-18,109.57,104.63285085916519
2025-07-21,110.3,104.93450358629227
2025-07-22,112.10000000000001,105.28181718826295
2025-07-23,111.8,105.57217592716218
2025-07-24,111.1,105.78954609394074
2025-07-25,110.7,106.01963372945785
2025-07-28,111.3,106.14025414943696
2025-07-29,106.0,106.3295144867897
2025-07-30,106.1,106.70905193328858
2025-07-31,104.0,106.52784755706787
2025-08-01,107.0,106.1131610918045
2025-08-04,106.6,105.66670441865921
2025-08-05,105.8,104.98629637718201
2025-08-06,104.90000000000002,104.63654252290726
2025-08-07,106.2,104.34371224641801
2025-08-08,105.6,104.03533318281174
2025-08-11,106.40000000000002,103.73923359394074
2025-08-12,107.5,103.5821188879013
2025-08-13,105.1,103.55522918462754
2025-08-14,103.8,103.95849652051926
2025-08-15,101.40000000000002,104.10159541845321
2025-08-18,100.50000000000003,104.00249927520753
2025-08-19,100.3,103.3535173034668
2025-08-20,97.70000000000002,102.4216694188118
2025-08-21,101.70000000000002,101.76655553102493
