time,open,high,low,close,volume,symbol
2020-11-30 05:00:00,205.43747642885162,206.07076156750256,202.30936731959918,205.40869140625,33064800,MSFT
2020-12-01 05:00:00,205.83088300781273,208.5272022203273,204.71782793602847,207.4621124267578,30904500,MSFT
2020-12-02 05:00:00,206.18591702157005,206.75204198993873,204.190072479513,206.6560821533203,23724500,MSFT
2020-12-03 05:00:00,205.92684818002928,207.6252378173083,205.00568348008005,205.5718231201172,25120900,MSFT
2020-12-04 05:00:00,205.55260044936085,206.66567004098926,204.5546709391374,205.6869354248047,24666000,MSFT
2020-12-07 05:00:00,205.69656170116207,206.81922161640415,204.3724066080497,205.6197967529297,24620000,MSFT
2020-12-08 05:00:00,205.31273262389476,208.17215713451805,204.2764278806708,207.2701873779297,23284100,MSFT
2020-12-09 05:00:00,206.45458405466127,206.52174422620556,202.6644048248487,203.23052978515625,32440600,MSFT
2020-12-10 05:00:00,203.20174406539516,204.45873883924034,201.84878945662726,202.0023193359375,26733300,MSFT
2020-12-11 05:00:00,201.55130982077503,204.6890086289566,200.64934019188877,204.6314239501953,30979400,MSFT
2020-12-14 05:00:00,204.4779621419165,207.46213186904404,204.26686218889137,205.533447265625,28798400,MSFT
2020-12-15 05:00:00,206.46417777084216,206.70406272172727,203.65273317434787,205.4662628173828,27000600,MSFT
2020-12-16 05:00:00,206.06116863968117,211.20430246821877,206.0323836174708,210.4078826904297,35023300,MSFT
2020-12-17 05:00:00,210.9740263409514,211.95276110706337,209.10292652442595,210.542236328125,32515800,MSFT
2020-12-18 05:00:00,209.74581909179688,210.80131881755383,207.27980921095252,209.74581909179688,63354900,MSFT
2020-12-21 05:00:00,208.74787985959026,214.9369084468528,208.48880002213403,213.58395385742188,37181900,MSFT
2020-12-22 05:00:00,213.67993915840347,216.50098876062142,212.87392916960312,214.87936401367188,22612200,MSFT
2020-12-23 05:00:00,214.0829187368426,214.5147087051937,211.8663842100806,212.07748413085938,18699600,MSFT
2020-12-24 05:00:00,212.4612829501821,214.56267727866629,212.2501830405636,213.7374725341797,10550600,MSFT
2020-12-28 05:00:00,215.36873378700318,216.88480862933818,213.99659871863554,215.8581085205078,17933500,MSFT
2020-12-29 05:00:00,217.1534659594591,217.98826096234518,214.53392621006677,215.0808563232422,17403200,MSFT
2020-12-30 05:00:00,216.11710776630215,216.50093240492762,212.5092440117001,212.7107391357422,20272300,MSFT
2020-12-31 05:00:00,212.72993716646016,213.9773416379235,210.79166297669138,213.42080688476562,20942100,MSFT
2021-01-04 05:00:00,213.5263708383666,213.97735567410496,206.11872309394096,208.8822021484375,37130100,MSFT
2021-01-05 05:00:00,208.4695896365908,209.67861902727174,206.97271004947524,209.0836944580078,23823000,MSFT
2021-01-06 05:00:00,203.58552755083278,207.73074590269525,203.36483752901268,203.66229248046875,35930700,MSFT
2021-01-07 05:00:00,205.3798725038288,210.46543588069164,205.06323728487098,209.45791625976562,27694500,MSFT
2021-01-08 05:00:00,209.83217627824564,211.65531085549392,208.24894131509814,210.73414611816406,22956200,MSFT
